text,label
On repeal of Wisconsins smoking ban,1
Ninety percent of Texans say they do not want the nursing homes to close. It polls higher than anything else.,0
"McCain sought the political support of minister John Hagee, ""who believes Hurricane Katrina was God's punishment for gay rights and called the Catholic Church 'the Antichrist' and a 'false cult.'""",0
Says 51 percent of federal tax filers paid zero federal income tax.,0
"Because of the 2011 debt ceiling fight, the stock market lost 2,000 points.",0
"Since Wisconsin Gov. Scott Walker took office, we are losing jobs at rates not seen in decades.",1
I would be the first Republican senator elected in New Jersey in 41 years.,0
Wisconsins attorney general and state treasurer ordered the daughter of Earth Day founder Gaylord Nelson not to discuss climate change on state time.,0
"Says unions take away hard-earned money of teachers, firefighters and police officers to play politics.",1
President Bush never did one interview with the New York Times during his entire presidency.,1
"14,000 Americans . . . lose their health insurance every single day.",0
"Mr. Trump is self-financing his campaign, so we dont have any donors.",1
"Nearly 2,000 high schools - roughly 12 percent of all secondary schools in the United States - produce about half of the nations dropouts.",0
"Wisconsin has only one county, Dane, thats hand counting the votes in the 2016 presidential recount.",1
Tens of thousands of Atlanta households pay more than 30 percent of their income towards rent.,0
"Rick Perry had planned to retire from the legislature until his best friend, David Weeks, and I talked him into switching parties and running for the GOP nomination for agriculture commissioner.",0
"As the usage [of synthetic marijuana] has dramatically increased, instances of violence, bodily harm and even death have risen with it.",0
"Out of 150,000 tenured teachers in the last 10 years, only 17 have been dismissed for incompetence.",0
The Providence teacher contract is one of the longest in the country.,1
Look at the debt that has been accumulated in the last two years. Its more debt under this president than all those other presidents combined.,1
Annual precipitation has increased in Rhode Island by over 12 inches in the last century.,0
The state budget proposal has been submitted on time and [its] the earliest that a governor has done so in over two decades.,0
Ohio is not meeting its obligation to update voter registrations when voters change their address with the BMV.,0
Vietnamese is the third most commonly spoken language in Texas.,0
"What we have now is the most generous, in my opinion, good time bill in the entire United States.",1
"Barack Obama wrote a thesis at Columbia University in which he criticized ""plutocratic thugs"" and said the Constitution gave Americans ""the shackles of hypocrisy.""",1
"Youll find blacks in almost every regiment throughout the South who fought right alongside white Southerners, during the Civil War.",1
"The most likely triggering cause of (microcephaly) is the DTaP shot, a vaccine that had been recently mandated by the Brazilian government to be injected into pregnant women.",1
Our economy still has three people looking for every job (opening).,0
Says she got unions to agree to about $10 million in reduction of salaries and health benefits while serving as Dane County executive in Wisconsin.,0
Democrats have lost more than 900 state legislators since Barack Obama has been president.,0
"Carly Fiorina, shes against banning assault weapons.",0
"Hillary's baby bond proposal would give $5,000 to each of the 4-million babies born in the U.S. each year, totaling $20-billion per year, multiplied by four years = $80-billion.",1
If Rhode Island does a hybrid [retirement] plan well be the first state in the nation to do this.,1
"Before the terrorist attacks in Benghazi, the State Department not only failed to honor repeated requests for additional security, but instead actually reduced security in Libya.",0
Failure to raise the debt limit does not force a U.S. default on debt payments.,0
Democrats in the Legislature in 2009 voted for various pork projects including a $5 million scoreboard for the Milwaukee Bucks.,1
Bill McCollum holds the same position on (embryonic stem cell research) as Barack Obama.,0
"In 1999, the NRA leadership in Washington, pretty much the same people intact, were for (expanded background checks.)",0
Turkey is an Arab country.,1
The number of people in Atlanta dying from HIV and AIDS declined 59 percent between 2004 and 2012.,0
Accuses President Barack Obama of making contradictory claims about efforts to kill Osama bin Laden in 2008 and 2011.,1
"8 years of the Clintons, major losses for Democrats across the nation.",0
92 percent of the jobs lost during Barack Obamas first term belonged to women.,1
"It used to be the policy of the Republican Party to get rid of the Department of Education. We finally get in charge and a chance to do something, so we double the size of the Department of Education.",0
We have 395 inmates pushed into triple-bunked cells intended for two inmates and bunked in classrooms and areas supposed to be designated for inmate labor.,1
"The ACLU didnt call for an investigation (of the Newark police department), they called for an immediate federal monitor.",1
